timestamp_ms,accel_x,accel_y,accel_z,temperatura,humedad,label
83966,9.3789,0.9388,-1.7005,29.8,69.0,1
83977,9.3693,0.8311,-1.9783,29.8,69.0,1
83988,9.6208,0.8335,-2.0358,29.8,69.0,1
83999,9.6352,0.7808,-2.2393,29.8,69.0,1
84010,9.6423,0.6299,-2.6225,29.8,69.0,1
84021,9.822,0.4479,-2.704,29.8,69.0,1
84032,9.9896,0.2299,-2.6345,29.8,69.0,1
84043,10.1501,-0.0096,-2.8573,29.8,69.0,1
84054,9.7717,0.5101,-2.6225,29.8,69.0,1
84065,9.8962,0.364,-2.7088,29.8,69.0,1
84076,10.0399,0.1054,-2.9099,29.8,69.0,1
84087,10.1309,-0.1126,-2.9507,29.8,69.0,1
84098,10.0495,-0.2635,-2.8764,29.8,69.0,1
84109,9.9441,-0.4407,-3.0034,29.8,69.0,1
84120,9.8555,-0.6299,-3.0129,29.8,69.0,1
84131,9.8052,-0.6754,-2.7591,29.8,69.0,1
84142,9.6926,-0.6059,-2.2944,29.8,69.0,1
84153,9.4939,-0.6347,-2.3543,29.8,69.0,1
84164,9.252,-0.4742,-2.292,29.8,69.0,1
84175,9.3358,-0.3473,-2.0693,29.8,69.0,1
84186,9.3118,-0.0766,-1.813,29.8,69.0,1
84197,9.319,0.2108,-1.6574,29.8,69.0,1
84213,9.3166,0.103,-1.7532,29.8,69.0,1
84224,9.3214,0.3257,-1.9472,29.8,69.0,1
84235,9.319,0.6514,-1.7699,29.8,69.0,1
84246,9.3454,0.7305,-1.6047,29.8,69.0,1
84257,9.3645,0.8071,-1.8082,29.8,69.0,1
84268,9.4244,0.8814,-2.0573,29.8,69.0,1
84279,9.6184,0.8023,-2.1483,29.8,69.0,1
84290,9.64,0.661,-2.419,29.8,69.0,1
84301,9.7022,0.4503,-2.4693,29.8,69.0,1
84312,9.9082,0.3305,-2.7615,29.8,69.0,1
84323,10.0567,-0.0048,-2.8692,29.8,69.0,1
84334,10.0256,-0.0383,-2.7495,29.8,69.0,1
84345,9.7956,0.4095,-2.5818,29.8,69.0,1
84356,10.0974,0.1629,-2.8213,29.8,69.0,1
84367,10.0591,-0.0335,-2.9147,29.8,69.0,1
84378,10.016,-0.1964,-3.0321,29.8,69.0,1
84389,10.0854,-0.5053,-3.0513,29.8,69.0,1
84400,10.0399,-0.5413,-2.9219,29.8,69.0,1
84411,9.9202,-0.6371,-2.6992,29.8,69.0,1
84422,9.64,-0.7137,-2.6944,29.8,69.0,1
84433,9.5226,-0.6323,-2.3663,29.8,69.0,1
84444,9.3933,-0.5006,-2.3112,29.8,69.0,1
84455,9.3717,-0.3281,-2.0334,29.8,69.0,1
84466,9.2711,-0.1605,-1.7867,29.8,69.0,1
84477,9.2951,0.1988,-1.7268,29.8,69.0,1
84488,9.3741,-0.4598,-2.3304,29.8,69.0,1
84499,9.2687,-0.2946,-2.019,29.8,69.0,1
84510,9.3094,-0.0359,-1.7388,29.8,69.0,1
84521,9.3502,0.1844,-1.7268,29.8,69.0,1
84532,9.2687,0.4527,-1.7867,29.8,69.0,1
84543,9.3214,0.7449,-1.6861,29.8,69.0,1
84554,9.2735,0.8071,-1.7148,29.8,69.0,1
84565,9.4484,0.8359,-1.6717,29.8,69.0,1
84576,9.3885,0.9341,-2.098,29.8,69.0,1
84587,9.6376,0.8215,-2.3064,29.8,69.0,1
84598,9.6879,0.661,-2.5004,29.8,69.0,1
84609,9.7908,0.4431,-2.4238,29.8,69.0,1
84620,9.9441,0.2251,-2.8261,29.8,69.0,1
84631,9.6016,0.7856,-2.3304,29.8,69.0,1
84642,9.6879,0.6682,-2.5818,29.8,69.0,1
84653,9.9513,0.4191,-2.7207,29.8,69.0,1
84664,10.1429,0.1341,-2.8836,29.8,69.0,1
84675,10.1621,-0.0383,-2.9315,29.8,69.0,1
84686,10.1381,-0.3545,-3.1423,29.8,69.0,1
84697,10.1357,-0.6155,-3.1806,29.8,69.0,1
84708,10.0687,-0.7736,-3.0872,29.8,69.0,1
84719,9.9058,-0.7544,-2.6896,29.8,69.0,1
84730,9.6735,-0.843,-2.6633,29.8,69.0,1
84741,9.3933,-0.7281,-2.3016,29.8,69.0,1
84752,9.2496,-0.5197,-2.1962,29.8,69.0,1
