timestamp_ms,accel_x,accel_y,accel_z,temperatura,humedad,label
268330,9.6304,0.1437,-2.3088,30.3,67.8,0
268341,9.628,0.1365,-2.3519,30.3,67.8,0
268352,9.6064,0.1677,-2.3615,30.3,67.8,0
268363,9.6423,0.1174,-2.292,30.3,67.8,0
268374,9.5825,0.1437,-2.3327,30.3,67.8,0
268385,9.604,0.1509,-2.2872,30.3,67.8,0
268396,9.6232,0.1677,-2.3591,30.3,67.8,0
268407,9.6447,0.1605,-2.316,30.3,67.8,0
268418,9.6064,0.115,-2.3591,30.3,67.8,0
268429,9.628,0.1341,-2.3519,30.3,67.8,0
268440,9.6136,0.1341,-2.3016,30.3,67.8,0
268451,9.64,0.1389,-2.3351,30.3,67.8,0
268462,9.6256,0.1557,-2.3447,30.3,67.8,0
268473,9.5992,0.1269,-2.3591,30.3,67.8,0
268484,9.6471,0.1174,-2.3926,30.3,67.8,0
268495,9.616,0.1198,-2.3735,30.3,67.8,0
268506,9.5968,0.1317,-2.3423,30.3,67.8,0
268517,9.5968,0.1605,-2.3327,30.3,67.8,0
268528,9.5729,0.1341,-2.3591,30.3,67.8,0
268539,9.6639,0.1557,-2.3687,30.3,67.8,0
268550,9.6304,0.0838,-2.3687,30.3,67.8,0
268561,9.5801,0.1485,-2.3663,30.3,67.8,0
268572,9.6184,0.1461,-2.3208,30.3,67.8,0
268583,9.6328,0.1509,-2.3399,30.3,67.8,0
268594,9.6304,0.1772,-2.3232,30.3,67.8,0
268605,9.6136,0.1437,-2.3232,30.3,67.8,0
268616,9.6423,0.1581,-2.3806,30.3,67.8,0
268627,9.6352,0.1269,-2.292,30.3,67.8,0
268638,9.628,0.1557,-2.3447,30.3,67.8,0
268649,9.5968,0.1581,-2.3184,30.3,67.8,0
268660,9.6352,0.1557,-2.3615,30.3,67.8,0
268671,9.6376,0.1221,-2.3687,30.3,67.8,0
268682,9.6495,0.1245,-2.3615,30.3,67.8,0
268693,9.604,0.1677,-2.3136,30.3,67.8,0
268704,9.6088,0.1748,-2.3902,30.3,67.8,0
268715,9.6064,0.1365,-2.304,30.3,67.8,0
268726,9.5849,0.1509,-2.3064,30.3,67.8,0
268737,9.6208,0.0934,-2.3232,30.3,67.8,0
268748,9.6064,0.1533,-2.3423,30.3,67.8,0
268759,9.6447,0.1461,-2.3759,30.3,67.8,0
268770,9.6495,0.1796,-2.3806,30.3,67.8,0
268781,9.6352,0.1629,-2.3495,30.3,67.8,0
268792,9.6112,0.1341,-2.3304,30.3,67.8,0
268803,9.6184,0.1605,-2.419,30.3,67.8,0
268814,9.5968,0.1198,-2.2896,30.3,67.8,0
268825,9.6208,0.1677,-2.3759,30.3,67.8,0
268836,9.6232,0.1437,-2.3375,30.3,67.8,0
268847,9.6519,0.1557,-2.304,30.3,67.8,0
268858,9.6112,0.1054,-2.3471,30.3,67.8,0
268869,9.6256,0.17,-2.3591,30.3,67.8,0
268880,9.6567,0.1221,-2.3351,30.3,67.8,0
268891,9.6807,0.1006,-2.3639,30.3,67.8,0
268902,9.5921,0.1557,-2.3423,30.3,67.8,0
268913,9.6495,0.1677,-2.3304,30.3,67.8,0
268924,9.6328,0.1605,-2.3567,30.3,67.8,0
268935,9.6184,0.1533,-2.3759,30.3,67.8,0
268946,9.6304,0.1437,-2.3304,30.3,67.8,0
268957,9.6304,0.1269,-2.3519,30.3,67.8,0
268968,9.616,0.1365,-2.3447,30.3,67.8,0
268979,9.6088,0.1605,-2.3591,30.3,67.8,0
268990,9.5777,0.1245,-2.3783,30.3,67.8,0
269001,9.6376,0.17,-2.3567,30.3,67.8,0
269012,9.6064,0.1533,-2.2753,30.3,67.8,0
269023,9.6112,0.1605,-2.3327,30.3,67.8,0
269034,9.604,0.1581,-2.3208,30.3,67.8,0
269045,9.64,0.1389,-2.3375,30.3,67.8,0
269056,9.5968,0.1221,-2.3495,30.3,67.8,0
269067,9.5849,0.1054,-2.3495,30.3,67.8,0
